img_name,sex,age,height,weight
000124_F_27_175260_9162566.jpg,0,27,1.7526,91.62566
000125_F_21_162560_6350294.jpg,0,21,1.6256,63.50294
000125_F_21_162560_7121401.jpg,0,21,1.6256,71.21401
000126_F_26_170180_9525440.jpg,0,26,1.7018,95.2544
000127_F_26_172720_6304934.jpg,0,26,1.7272,63.04934
000127_F_26_172720_8482178.jpg,0,26,1.7272,84.82178
000128_F_32_165100_6123497.jpg,0,32,1.651,61.23497
000130_F_26_172720_15875734.jpg,0,26,1.7272,158.75734
000131_F_26_157480_12428432.jpg,0,26,1.5748,124.28432
000131_F_26_157480_16238608.jpg,0,26,1.5748,162.38608
000132_F_27_160020_5715264.jpg,0,27,1.6002,57.15264
000132_F_27_160020_7166759.jpg,0,27,1.6002,71.66759
000133_F_26_170180_10568703.jpg,0,26,1.7018,105.68703
000133_F_26_170180_7665712.jpg,0,26,1.7018,76.65712
000134_F_25_149860_5125594.jpg,0,25,1.4986,51.25594
000134_F_25_149860_6350294.jpg,0,25,1.4986,63.50294
000135_F_26_175260_9979033.jpg,0,26,1.7526,99.79033
000136_F_27_144780_4717361.jpg,0,27,1.4478,47.17361
000137_F_27_177800_6577090.jpg,0,27,1.778,65.7709
000137_F_27_177800_8799693.jpg,0,27,1.778,87.99693
000138_F_27_177800_7438915.jpg,0,27,1.778,74.38915
000138_F_27_177800_9752237.jpg,0,27,1.778,97.52237
000139_F_27_162560_10115111.jpg,0,27,1.6256,101.15111
000139_F_27_162560_7711071.jpg,0,27,1.6256,77.11071
000140_F_27_177800_7574993.jpg,0,27,1.778,75.74993
000140_F_27_177800_9752237.jpg,0,27,1.778,97.52237
000141_F_21_162560_6350294.jpg,0,21,1.6256,63.50294
000141_F_21_162560_7121401.jpg,0,21,1.6256,71.21401
000142_F_27_157480_10115111.jpg,0,27,1.5748,101.15111
000142_F_27_157480_6939964.jpg,0,27,1.5748,69.39964
000145_F_27_165100_6259575.jpg,0,27,1.651,62.59575
000145_F_27_165100_8572896.jpg,0,27,1.651,85.72896
000146_F_25_149860_5216313.jpg,0,25,1.4986,52.16313
000146_F_25_149860_6350294.jpg,0,25,1.4986,63.50294
000147_F_27_167640_9979033.jpg,0,27,1.6764,99.79033
000149_F_27_170180_6259575.jpg,0,27,1.7018,62.59575
000149_F_27_170180_9979033.jpg,0,27,1.7018,99.79033
000151_F_27_172720_9752237.jpg,0,27,1.7272,97.52237
000152_F_23_170180_9979033.jpg,0,23,1.7018,99.79033
000153_F_27_175260_6985323.jpg,0,27,1.7526,69.85323
000153_F_27_175260_9842955.jpg,0,27,1.7526,98.42955
000155_F_24_160020_7257478.jpg,0,24,1.6002,72.57478
000155_F_24_160020_9979033.jpg,0,24,1.6002,99.79033
000157_F_27_167640_10886218.jpg,0,27,1.6764,108.86218
000158_F_30_157480_6350294.jpg,0,30,1.5748,63.50294
000158_F_30_157480_7983226.jpg,0,30,1.5748,79.83226
000159_F_27_170180_9434722.jpg,0,27,1.7018,94.34722
000160_F_27_175260_6803886.jpg,0,27,1.7526,68.03886
000160_F_27_175260_9071848.jpg,0,27,1.7526,90.71848
000161_F_24_157480_6758526.jpg,0,24,1.5748,67.58526
000165_F_28_157480_7484274.jpg,0,28,1.5748,74.84274
000165_F_28_157480_8436819.jpg,0,28,1.5748,84.36819
000166_F_28_165100_10659421.jpg,0,28,1.651,106.59421
000166_F_28_165100_12927383.jpg,0,28,1.651,129.27383
000168_F_28_170180_7030682.jpg,0,28,1.7018,70.30682
000170_F_22_162560_7711071.jpg,0,22,1.6256,77.11071
000171_F_25_165100_6350294.jpg,0,25,1.651,63.50294
000171_F_25_165100_8164663.jpg,0,25,1.651,81.64663
000172_F_28_172720_12700587.jpg,0,28,1.7272,127.00587
000172_F_28_172720_8981130.jpg,0,28,1.7272,89.8113
000173_F_28_172720_12791306.jpg,0,28,1.7272,127.91306
000173_F_28_172720_8255382.jpg,0,28,1.7272,82.55382
000174_F_28_175260_7928794.jpg,0,28,1.7526,79.28794
000175_F_28_175260_10432625.jpg,0,28,1.7526,104.32625
000177_F_24_157480_6350294.jpg,0,24,1.5748,63.50294
000178_F_28_160020_12655228.jpg,0,28,1.6002,126.55228
000178_F_28_160020_8028585.jpg,0,28,1.6002,80.28585
000180_F_28_185420_10432625.jpg,0,28,1.8542,104.32625
000180_F_28_185420_8618256.jpg,0,28,1.8542,86.18256
000181_F_23_162560_11294451.jpg,0,23,1.6256,112.94451
000181_F_23_162560_7937867.jpg,0,23,1.6256,79.37867
000182_F_29_152400_5533827.jpg,0,29,1.524,55.33827
000183_F_29_158750_12745946.jpg,0,29,1.5875,127.45946
000183_F_29_158750_7756430.jpg,0,29,1.5875,77.5643
000184_F_22_170180_6350294.jpg,0,22,1.7018,63.50294
000184_F_22_170180_7937867.jpg,0,22,1.7018,79.37867
000187_F_29_172720_10886218.jpg,0,29,1.7272,108.86218
000187_F_29_172720_5805983.jpg,0,29,1.7272,58.05983
000188_F_29_172720_11430528.jpg,0,29,1.7272,114.30528
000188_F_29_172720_7280158.jpg,0,29,1.7272,72.80158
000189_F_29_160020_6123497.jpg,0,29,1.6002,61.23497
000189_F_29_160020_6577090.jpg,0,29,1.6002,65.7709
000190_F_29_182880_6985323.jpg,0,29,1.8288,69.85323
000193_F_25_160020_7847149.jpg,0,25,1.6002,78.47149
000193_F_25_160020_9344003.jpg,0,25,1.6002,93.44003
000194_F_30_177800_11385169.jpg,0,30,1.778,113.85169
000194_F_30_177800_13607772.jpg,0,30,1.778,136.07772
000195_F_28_147320_6350294.jpg,0,28,1.4732,63.50294
000195_F_28_147320_7801788.jpg,0,28,1.4732,78.01788
000196_F_30_177800_13607772.jpg,0,30,1.778,136.07772
000196_F_30_177800_9752237.jpg,0,30,1.778,97.52237
000198_F_38_167640_7801788.jpg,0,38,1.6764,78.01788
000198_F_38_167640_8300740.jpg,0,38,1.6764,83.0074
000200_F_31_175260_6123497.jpg,0,31,1.7526,61.23497
000201_F_30_165100_18597288.jpg,0,30,1.651,185.97288
000201_F_30_165100_8164663.jpg,0,30,1.651,81.64663
000205_F_30_167640_8346100.jpg,0,30,1.6764,83.461
000206_F_30_170180_15875734.jpg,0,30,1.7018,158.75734
000206_F_30_170180_8663615.jpg,0,30,1.7018,86.63615
000207_F_25_154940_5987420.jpg,0,25,1.5494,59.8742
000207_F_25_154940_6350294.jpg,0,25,1.5494,63.50294
000208_F_31_177800_13154180.jpg,0,31,1.778,131.5418
000208_F_31_177800_8618256.jpg,0,31,1.778,86.18256
000209_F_31_160020_5579187.jpg,0,31,1.6002,55.79187
000212_F_31_170180_6350294.jpg,0,31,1.7018,63.50294
000213_F_31_162560_7529634.jpg,0,31,1.6256,75.29634
000213_F_31_162560_9434722.jpg,0,31,1.6256,94.34722
000214_F_31_170180_10477984.jpg,0,31,1.7018,104.77984
000214_F_31_170180_7756430.jpg,0,31,1.7018,77.5643
000215_F_31_172720_14061364.jpg,0,31,1.7272,140.61364
000215_F_31_172720_8482178.jpg,0,31,1.7272,84.82178
000216_F_31_182880_16329326.jpg,0,31,1.8288,163.29326
000216_F_31_182880_9525440.jpg,0,31,1.8288,95.2544
000217_F_32_154940_11339810.jpg,0,32,1.5494,113.3981
000217_F_32_154940_9071848.jpg,0,32,1.5494,90.71848
000218_F_32_157480_4962301.jpg,0,32,1.5748,49.62301
000220_F_32_165100_7484274.jpg,0,32,1.651,74.84274
000221_F_32_167640_18098337.jpg,0,32,1.6764,180.98337
000222_F_32_170180_8436819.jpg,0,32,1.7018,84.36819
000222_F_32_170180_9979033.jpg,0,32,1.7018,99.79033
000223_F_32_175260_6350294.jpg,0,32,1.7526,63.50294
000223_F_32_175260_8618256.jpg,0,32,1.7526,86.18256
000224_F_32_175260_7529634.jpg,0,32,1.7526,75.29634
000224_F_32_175260_9434722.jpg,0,32,1.7526,94.34722
000226_F_33_157480_7665712.jpg,0,33,1.5748,76.65712
000228_F_33_167640_11339810.jpg,0,33,1.6764,113.3981
000228_F_33_167640_7166759.jpg,0,33,1.6764,71.66759
000229_F_33_162560_13607772.jpg,0,33,1.6256,136.07772
000229_F_33_162560_7574993.jpg,0,33,1.6256,75.74993
000230_F_25_167640_14061364.jpg,0,25,1.6764,140.61364
000231_F_33_162560_13607772.jpg,0,33,1.6256,136.07772
000231_F_33_162560_8482178.jpg,0,33,1.6256,84.82178
000232_F_33_162560_13607772.jpg,0,33,1.6256,136.07772
000232_F_33_162560_9162566.jpg,0,33,1.6256,91.62566
000234_F_34_137160_5352390.jpg,0,34,1.3716,53.5239
000234_F_34_137160_5896701.jpg,0,34,1.3716,58.96701
000236_F_24_154940_5896701.jpg,0,24,1.5494,58.96701
000236_F_24_154940_6350294.jpg,0,24,1.5494,63.50294
000237_F_34_154940_10659421.jpg,0,34,1.5494,106.59421
000237_F_34_154940_8935770.jpg,0,34,1.5494,89.3577
000238_F_35_149860_4490565.jpg,0,35,1.4986,44.90565
000238_F_35_149860_6123497.jpg,0,35,1.4986,61.23497
000240_F_35_157480_5851342.jpg,0,35,1.5748,58.51342
000241_F_27_154940_5669905.jpg,0,27,1.5494,56.69905
000242_F_35_167640_10178613.jpg,0,35,1.6764,101.78613
000242_F_35_167640_6749455.jpg,0,35,1.6764,67.49455
000243_F_24_165100_6350294.jpg,0,24,1.651,63.50294
000243_F_24_165100_8164663.jpg,0,24,1.651,81.64663
000246_F_37_149860_4445206.jpg,0,37,1.4986,44.45206
000246_F_37_149860_5896701.jpg,0,37,1.4986,58.96701
000248_F_24_167640_8482178.jpg,0,24,1.6764,84.82178
000249_F_38_157480_5760623.jpg,0,38,1.5748,57.60623
000250_F_21_162560_5125594.jpg,0,21,1.6256,51.25594
000250_F_21_162560_6350294.jpg,0,21,1.6256,63.50294
000253_F_39_154940_6123497.jpg,0,39,1.5494,61.23497
000253_F_39_154940_8708974.jpg,0,39,1.5494,87.08974
000254_F_39_170180_14197442.jpg,0,39,1.7018,141.97442
000254_F_39_170180_8073945.jpg,0,39,1.7018,80.73945
000255_F_24_172720_6758526.jpg,0,24,1.7272,67.58526
000256_F_44_170180_7212119.jpg,0,44,1.7018,72.12119
000257_F_46_167640_5397750.jpg,0,46,1.6764,53.9775
000258_F_22_172720_6350294.jpg,0,22,1.7272,63.50294
000259_F_46_170180_6985323.jpg,0,46,1.7018,69.85323
000260_F_46_175260_13154180.jpg,0,46,1.7526,131.5418
000260_F_46_175260_9661518.jpg,0,46,1.7526,96.61518
000261_F_48_177800_13063461.jpg,0,48,1.778,130.63461
000261_F_48_177800_9298644.jpg,0,48,1.778,92.98644
000262_F_51_162560_7484274.jpg,0,51,1.6256,74.84274
000263_F_58_172720_5261672.jpg,0,58,1.7272,52.61672
000264_F_19_157480_5443109.jpg,0,19,1.5748,54.43109
000264_F_19_157480_6350294.jpg,0,19,1.5748,63.50294
000265_F_33_175260_6350294.jpg,0,33,1.7526,63.50294
000265_F_33_175260_8164663.jpg,0,33,1.7526,81.64663
000266_M_16_167640_4808079.jpg,1,16,1.6764,48.08079
000267_F_17_157480_6350294.jpg,0,17,1.5748,63.50294
000268_M_18_165100_6486371.jpg,1,18,1.651,64.86371
000268_M_18_165100_7711071.jpg,1,18,1.651,77.11071
000269_F_33_165100_6350294.jpg,0,33,1.651,63.50294
000269_F_33_165100_6803886.jpg,0,33,1.651,68.03886
000270_M_18_167640_8572896.jpg,1,18,1.6764,85.72896
000271_M_18_170180_5987420.jpg,1,18,1.7018,59.8742
000271_M_18_170180_9616159.jpg,1,18,1.7018,96.16159
000272_M_18_175260_7257478.jpg,1,18,1.7526,72.57478
000272_M_18_175260_9661518.jpg,1,18,1.7526,96.61518
000273_M_18_185420_12745946.jpg,1,18,1.8542,127.45946
000273_M_18_185420_7892507.jpg,1,18,1.8542,78.92507
000274_M_18_195580_11793402.jpg,1,18,1.9558,117.93402
000274_M_18_195580_9752237.jpg,1,18,1.9558,97.52237
000275_M_18_195580_12156276.jpg,1,18,1.9558,121.56276
000275_M_18_195580_8028585.jpg,1,18,1.9558,80.28585
000276_M_18_182880_10432625.jpg,1,18,1.8288,104.32625
000276_M_18_182880_11793402.jpg,1,18,1.8288,117.93402
000277_F_22_170180_11203732.jpg,0,22,1.7018,112.03732
000279_F_24_154940_6350294.jpg,0,24,1.5494,63.50294
000280_M_19_167640_7801788.jpg,1,19,1.6764,78.01788
000281_M_19_170180_7937867.jpg,1,19,1.7018,79.37867
000282_M_19_185420_12246995.jpg,1,19,1.8542,122.46995
000282_M_19_185420_7711071.jpg,1,19,1.8542,77.11071
000283_M_19_185420_15422142.jpg,1,19,1.8542,154.22142
000283_M_19_185420_9979033.jpg,1,19,1.8542,99.79033
000284_M_20_180340_10795499.jpg,1,20,1.8034,107.95499
000285_M_20_162560_6486371.jpg,1,20,1.6256,64.86371
000287_M_20_167640_7257478.jpg,1,20,1.6764,72.57478
000287_M_20_167640_9752237.jpg,1,20,1.6764,97.52237
000289_F_36_168910_6123497.jpg,0,36,1.6891,61.23497
000289_F_36_168910_6441012.jpg,0,36,1.6891,64.41012
000290_M_20_175260_5669905.jpg,1,20,1.7526,56.69905
000290_M_20_175260_7348197.jpg,1,20,1.7526,73.48197
000291_M_20_177800_7076040.jpg,1,20,1.778,70.7604
000292_F_26_165100_6441012.jpg,0,26,1.651,64.41012
000292_F_26_165100_8708974.jpg,0,26,1.651,87.08974
000293_M_20_177800_7484274.jpg,1,20,1.778,74.84274
000294_M_20_185420_10205829.jpg,1,20,1.8542,102.05829
000294_M_20_185420_4626642.jpg,1,20,1.8542,46.26642
000295_M_20_190500_13380976.jpg,1,20,1.905,133.80976
000295_M_20_190500_8845052.jpg,1,20,1.905,88.45052
000296_M_20_195580_15648938.jpg,1,20,1.9558,156.48938
000298_F_28_160020_6441012.jpg,0,28,1.6002,64.41012
000299_M_21_170180_6078138.jpg,1,21,1.7018,60.78138
000299_M_21_170180_6803886.jpg,1,21,1.7018,68.03886
000301_M_21_175260_7212119.jpg,1,21,1.7526,72.12119
000301_M_21_175260_8391459.jpg,1,21,1.7526,83.91459
000302_M_21_175260_9979033.jpg,1,21,1.7526,99.79033
000304_M_21_167640_7711071.jpg,1,21,1.6764,77.11071
000305_M_21_187960_8255382.jpg,1,21,1.8796,82.55382
000306_M_21_187960_10659421.jpg,1,21,1.8796,106.59421
000306_M_21_187960_9752237.jpg,1,21,1.8796,97.52237
000307_M_21_187960_11611965.jpg,1,21,1.8796,116.11965
000307_M_21_187960_8618256.jpg,1,21,1.8796,86.18256
000308_M_21_190500_12020199.jpg,1,21,1.905,120.20199
000308_M_21_190500_8845052.jpg,1,21,1.905,88.45052
000309_M_21_190500_9071848.jpg,1,21,1.905,90.71848
000310_F_33_170180_13335617.jpg,0,33,1.7018,133.35617
000310_F_33_170180_6894604.jpg,0,33,1.7018,68.94604
000311_F_28_160020_6168857.jpg,0,28,1.6002,61.68857
000311_F_28_160020_6441012.jpg,0,28,1.6002,64.41012
000312_M_21_193040_10205829.jpg,1,21,1.9304,102.05829
000312_M_21_193040_8164663.jpg,1,21,1.9304,81.64663
000313_M_21_193040_14605675.jpg,1,21,1.9304,146.05675
000314_F_28_160020_6259575.jpg,0,28,1.6002,62.59575
000314_F_28_160020_6441012.jpg,0,28,1.6002,64.41012
000317_F_28_160020_6214216.jpg,0,28,1.6002,62.14216
000317_F_28_160020_6441012.jpg,0,28,1.6002,64.41012
000318_M_22_180340_10477984.jpg,1,22,1.8034,104.77984
000319_F_28_160020_6214216.jpg,0,28,1.6002,62.14216
000319_F_28_160020_6441012.jpg,0,28,1.6002,64.41012
000320_M_22_167640_9071848.jpg,1,22,1.6764,90.71848
000321_M_22_170180_7257478.jpg,1,22,1.7018,72.57478
000322_M_22_170180_13290257.jpg,1,22,1.7018,132.90257
000322_M_22_170180_7983226.jpg,1,22,1.7018,79.83226
000323_M_22_175260_5896701.jpg,1,22,1.7526,58.96701
000324_M_22_175260_12791306.jpg,1,22,1.7526,127.91306
000324_M_22_175260_9480081.jpg,1,22,1.7526,94.80081
000325_M_22_182880_8164663.jpg,1,22,1.8288,81.64663
000326_F_22_162560_6441012.jpg,0,22,1.6256,64.41012
000326_F_22_162560_7574993.jpg,0,22,1.6256,75.74993
000327_M_22_182880_11566606.jpg,1,22,1.8288,115.66606
000327_M_22_182880_12337713.jpg,1,22,1.8288,123.37713
000328_F_20_160020_6441012.jpg,0,20,1.6002,64.41012
000328_F_20_160020_7030682.jpg,0,20,1.6002,70.30682
000329_M_22_182880_12836665.jpg,1,22,1.8288,128.36665
000329_M_22_182880_8300740.jpg,1,22,1.8288,83.0074
000331_F_31_170180_6441012.jpg,0,31,1.7018,64.41012
000331_F_31_170180_7892507.jpg,0,31,1.7018,78.92507
000332_M_22_185420_13607772.jpg,1,22,1.8542,136.07772
000332_M_22_185420_8845052.jpg,1,22,1.8542,88.45052
000333_M_22_187960_4762720.jpg,1,22,1.8796,47.6272
000334_F_27_162560_6441012.jpg,0,27,1.6256,64.41012
000334_F_27_162560_7801788.jpg,0,27,1.6256,78.01788
000338_M_23_177800_5170953.jpg,1,23,1.778,51.70953
000339_M_23_172720_11339810.jpg,1,23,1.7272,113.3981
000339_M_23_172720_8981130.jpg,1,23,1.7272,89.8113
